Y	8032584
Y	15097812
Y	7702637
Y	6860051
Y	15987461
Y	12833265
Y	19074009
Y	14697457
Y	13292952
Y	7051573
Y	7690754
Y	16551605
Y	8422424
Y	12903485
Y	19720838
Y	8890588
Y	15538193
Y	21370106
Y	8443754
Y	14926436
Y	19931070
Y	13452745
Y	7093430
Y	9166116
Y	8218774
Y	14078884
Y	16525536
Y	18650962
Y	2977808
Y	6943990
Y	18919293
Y	2854372
Y	16735930
Y	10130748
Y	21120803
Y	12930417
Y	7281883
Y	20765137
Y	8124020
Y	3405749
Y	6928024
Y	18883356
Y	14460035
Y	21580590
Y	13480933
Y	16594156
Y	7640645
Y	18988841
Y	14676659
Y	6860053
Y	14792969
Y	15927073
Y	7328891
Y	13480908
Y	15693753
Y	7926106
Y	8564054
Y	18653853
Y	20869491
Y	13014286
Y	8480891
Y	14705146
Y	14705150
Y	14431582
Y	13589979
Y	14327350
Y	16925187
Y	21861377
Y	9981511
Y	19309072
Y	19857882
Y	19857883
Y	15097910
Y	21409760
Y	15130939
Y	13094748
Y	14407177
Y	14292727
Y	12983848
Y	12805989
Y	20863232
Y	18988951
Y	21597294
Y	9014456
Y	13454508
Y	12931868
Y	14159271
Y	17118618
Y	16035305
Y	12122875
Y	2881005
Y	17248762
Y	15664048
Y	20757954
Y	9981596
Y	18976192
Y	16842268
Y	14786548
Y	15459593
Y	12705380
Y	20660343
Y	19165286
Y	8524309
Y	13704232
Y	13704233
Y	13688446
Y	15656561
Y	21664950
Y	13358177
Y	14194884
Y	13044475
Y	11932499
Y	8807369
Y	8447214
Y	20584803
Y	20585924
Y	20588288
Y	20589065
Y	20589695
Y	20589825
Y	20589977
Y	20590734
Y	20592785
Y	2957804
Y	12910554
Y	19716876
Y	19716822
Y	19716939
Y	19602614
Y	19602545
Y	20583107
Y	12918855
Y	12918966
Y	13357860
Y	19705832
Y	20579854
Y	20579913
Y	20591193
Y	20577415
Y	15954276
Y	7967806
Y	8121278
Y	17406464
Y	4506173
Y	16055599
Y	18642949
Y	20907637
Y	13702607
Y	20588697
Y	9626103
Y	22883822
Y	13697446
Y	16466596
Y	17124567
Y	17237735
Y	19484172
Y	20052335
Y	20959822
Y	14601438
Y	14928713
Y	12039140
Y	12078578
Y	12928045
Y	15144138
Y	15183078
Y	20756691
Y	21418457
Y	13467335
Y	20510145
Y	19456697
Y	18921534
Y	14139477
Y	14141814
Y	13303235
Y	21472476
Y	11939602
Y	17167885
Y	10029131
Y	7700527
Y	8928037
Y	8907137
Y	7097174
Y	8734374
Y	9270643
Y	10004091
Y	13405971
Y	14203273
Y	14265318
Y	14587454
Y	14601407
Y	14724199
Y	14727619
Y	15396457
Y	16647789
Y	18675667
Y	19063884
Y	19147490
Y	19679403
Y	6809578
Y	7075481
Y	21311315
Y	7774782
Y	8178690
Y	8690928
Y	22220502
Y	14941891
Y	16535162
Y	16730961
Y	17060073
Y	17067583
Y	10016360
Y	11871632
Y	11910628
Y	12018039
Y	12225000
Y	13478462
Y	13767137
Y	14581377
Y	15174113
Y	15916781
Y	16050954
Y	16635613
Y	16776320
Y	16852383
Y	16926422
Y	17054981
Y	11880526
Y	7038033
Y	20962481
Y	7424679
Y	16448125
Y	8240681
Y	8485666
Y	8665694
Y	8860933
Y	22329522
Y	8556048
Y	21282085
Y	26542737
Y	17331761
Y	8153299
Y	7000077
Y	9030243
Y	17384783
Y	9005507
Y	8941349
Y	9601209
Y	12918840
Y	12779598
Y	12786229
Y	12790481
Y	12907702
Y	12919473
Y	12726767
Y	12735858
Y	12738407
Y	12776849
Y	12757146
Y	12857709
Y	12812934
Y	12833779
Y	12792926
Y	19764226
Y	19774252
Y	12913686
Y	19704538
Y	19704605
Y	19768401
Y	19768373
Y	19734330
Y	19734375
Y	19731867
Y	19707378
Y	19711000
Y	19716186
Y	12914512
Y	19708752
Y	19741497
Y	19716923
Y	19703935
Y	19704954
Y	19705901
Y	19706840
Y	19726988
Y	19732561
Y	19728291
Y	19730686
Y	19744031
Y	19744223
Y	19738963
Y	19762443
Y	19776272
Y	19742137
Y	12917580
Y	19776558
Y	13355944
Y	13479321
Y	13475629
Y	13470103
Y	13464323
Y	13463900
Y	13463910
Y	13414815
Y	13325684
Y	13324436
Y	13325453
Y	13325183
Y	19731995
Y	19732172
Y	19732286
Y	12902638
Y	19771049
Y	12904625
Y	26552871
Y	2800415
Y	16727495
Y	7678685
Y	7659917
Y	7659916
Y	2854465
Y	21826761
Y	14380667
Y	6977616
Y	12871052
Y	13614604
Y	14692972
Y	19080505
Y	18997169
Y	14228036
Y	19263439
Y	8004162
Y	17260928
Y	2793653
Y	2960155
Y	22325559
Y	22318450
Y	2863846
Y	3677126
Y	17993974
Y	4381437
Y	3588671
Y	3616719
Y	3663363
Y	19743157
Y	3083931
Y	3235243
Y	2789135
Y	9852575
Y	9888302
Y	3496146
Y	3474881
Y	9153351
Y	22745339
Y	5636065
Y	4098351
Y	6214569
Y	4705434
Y	3799735
Y	6502419
Y	5161224
Y	5302516
Y	4993922
Y	5879640
Y	19747956
Y	19756053
Y	5887509
Y	5149015
Y	5539876
Y	9669842
Y	9679225
Y	21690398
Y	21694172
Y	21596300
Y	21670134
Y	15306509
Y	15246530
Y	15334708
Y	9638844
Y	19741083
Y	20152599
Y	21861778
Y	20106601
Y	12348680
Y	15198265
Y	12312201
Y	12312373
Y	6247032
Y	22297689
Y	20782715
Y	14503533
Y	21320635
Y	14832173
Y	13806712
Y	13289996
Y	19592211
Y	14239643
Y	11921995
Y	2834997
Y	4614492
Y	14872175
Y	14870074
Y	6252986
Y	16425687
Y	21476663
Y	4583085
Y	6060072
Y	7219238
Y	7118940
Y	7189278
Y	7189754
Y	7205382
Y	7207516
Y	7269591
Y	7281641
Y	7283846
Y	7289695
Y	7290904
Y	4788307
Y	7273495
Y	7294695
Y	7199624
Y	7178073
Y	7177813
Y	7127911
Y	7127906
Y	7108693
Y	7275659
Y	7266079
Y	7267971
Y	7377198
Y	19738002
Y	19776646
Y	12918738
Y	21899857
Y	9223172
Y	8611204
Y	19604227
Y	12686343
Y	19706977
Y	6514393
Y	20766181
Y	13493019
Y	15241264
Y	13297932
Y	22259715
Y	20428139
Y	15873961
Y	14722953
Y	20951878
Y	6320652
Y	19589563
Y	21707110
Y	12387195
Y	19203886
Y	14548879
Y	14073201
Y	21639878
Y	2842268
Y	17455838
Y	12080610
Y	9953641
Y	12810648
Y	20781011
Y	17024942
Y	13150119
Y	20759882
Y	13308675
Y	8832339
Y	4663432
Y	16781920
Y	21737647
Y	8280828
Y	20986437
Y	20760243
Y	2978360
Y	7604811
Y	14604938
Y	21719738
Y	12657855
Y	6483738
Y	13462222
Y	16692110
Y	21733103
Y	12542680
Y	7596252
Y	21130896
Y	13421965
Y	15965136
Y	20546770
Y	19459305
Y	16692034
Y	13130163
Y	2795644
Y	22376062
Y	13197729
Y	15277499
Y	9908182
Y	8110684
Y	19466414
Y	8746097
Y	9260791
Y	12165822
Y	18985450
Y	15825485
Y	9022547
Y	2866813
Y	12760046
Y	4531102
Y	14824201
Y	12773434
Y	5558595
Y	12856524
Y	20756109
Y	15458719
Y	16588270
Y	9610745
Y	16691995
Y	7064158
Y	8622665
Y	7848221
Y	11907442
Y	7086429
Y	11834327
Y	5091528
Y	7786482
Y	19408022
Y	14138779
Y	17301455
Y	7803494
Y	5468022
Y	13644038
Y	13260250
Y	16184573
Y	2793265
Y	11500984
Y	3889937
Y	15502486
Y	15120025
Y	16942009
Y	15804744
Y	22220057
Y	12528784
Y	16488982
Y	19240410
Y	14880352
Y	21072277
Y	7070624
Y	19102120
Y	12805640
Y	19555322
Y	8765504
Y	8811802
Y	6913357
Y	19932605
Y	9305108
Y	21033350
Y	19966098
Y	16984483
Y	19448060
Y	16459146
Y	14747702
Y	7423493
Y	19568371
Y	19561112
Y	8492777
Y	19568761
Y	19560212
Y	19560382
Y	20351840
Y	20973010
Y	19571279
Y	19571276
Y	19571345
Y	19571568
Y	8593987
Y	19570453
Y	12678234
Y	8734477
Y	8700790
Y	19808835
Y	13660223
Y	19564502
Y	6802420
Y	6261328
Y	3258479
Y	9290166
Y	9129397
Y	13592722
Y	23275379
Y	21933847
Y	6793796
Y	8817042
Y	12077161
Y	18938873
Y	14071532
Y	21813202
Y	25244389
Y	19205257
Y	14892214
Y	19373200
Y	15804517
Y	8674733
Y	6824952
Y	13110850
Y	14130436
Y	16554943
Y	9579784
Y	21587271
Y	21109011
Y	7341575
Y	19428214
Y	7320014
Y	7411945
Y	22301842
Y	12952825
Y	8080660
Y	19821941
Y	14237030
Y	26671789
Y	15577365
Y	14219678
Y	13823644
Y	15349598
Y	6986724
Y	19299316
Y	12110586
Y	15068409
Y	20831894
Y	8636886
Y	19379628
Y	18995645
Y	19790502
Y	17204108
Y	12127297
Y	13928001
Y	12816629
Y	13395806
Y	17164997
Y	8826875
Y	8599012
Y	20581711
Y	17209005
Y	17147689
Y	16484967
Y	7734603
Y	7868703
Y	7779316
Y	26671489
Y	6132423
Y	19060982
Y	15023274
Y	15447772
Y	13536535
Y	2859817
Y	15381750
Y	12779053
Y	12419551
Y	7819094
Y	8754166
Y	26580916
Y	8045650
Y	14188005
Y	16781168
Y	13110485
Y	6950250
Y	9355431
Y	17258643
Y	8011374
Y	7373525
Y	12622263
Y	12622284
Y	12216659
Y	20344263
Y	13556190
Y	20833513
Y	8722711
Y	7760443
Y	16933672
Y	2995624
Y	13209957
Y	12580293
Y	8103464
Y	19315024
Y	19406046
Y	14514737
Y	13791851
Y	14087171
Y	15352317
Y	22298475
Y	12752257
Y	14423154
Y	20563493
Y	16145688
Y	7373406
Y	14090387
Y	7127482
Y	15437010
Y	25692988
Y	9687153
Y	9687028
Y	12906671
Y	12906548
Y	15769350
Y	20752492
Y	16607685
Y	14189425
Y	19681204
Y	8094990
Y	13642433
Y	17032495
Y	19617112
Y	7944404
Y	8606148
Y	13480153
Y	13479567
Y	13403932
Y	13357844
Y	13325272
Y	13324564
Y	12905594
Y	12908667
Y	12909193
Y	12910796
Y	12911452
Y	12913594
Y	20576889
Y	20575915
Y	20579842
Y	20579932
Y	20579935
Y	20583053
Y	20583059
Y	20583165
Y	16719204
Y	17452014
Y	15630339
Y	15140489
Y	12255027
Y	14791812
Y	20283067
Y	8410587
Y	26671652
Y	15007177
Y	9040229
Y	19966112
Y	12983433
Y	22315285
Y	21095933
Y	19490398
Y	7665709
Y	16544628
Y	15063626
Y	7309148
Y	19622400
Y	7903090
Y	8466834
Y	19057557
Y	12554635
Y	9206926
Y	12753543
Y	3010172
Y	20816827
Y	4484110
Y	7829181
Y	20886807
Y	8664803
Y	10044692
Y	4355401
Y	14118382
Y	8393152
Y	14485036
Y	8521175
Y	19396412
Y	19526414
Y	19409088
Y	8792391
Y	15040779
Y	7533544
Y	7986371
Y	9948284
Y	19775687
Y	11743722
Y	8019144
Y	12099143
Y	13263860
Y	20472878
Y	21180823
Y	20634811
Y	19585221
Y	20878761
Y	15381633
Y	7989702
Y	12642058
Y	11995878
Y	20439182
Y	13539558
Y	11975871
Y	21253987
Y	19150178
Y	8152051
Y	8191853
Y	15670298
Y	6885470
Y	16993846
Y	6762890
Y	18959677
Y	15300318
Y	20897705
Y	14110681
Y	15483086
Y	15849632
Y	21568065
Y	19340890
Y	13792458
Y	21738556
Y	20522534
Y	15839387
Y	12909611
Y	19337983
Y	16489394
Y	12019571
Y	13360983
Y	7987718
Y	14662127
Y	14455671
Y	21493226
Y	20807094
Y	19510556
Y	15732138
Y	13703563
Y	6504155
Y	16653769
Y	15080050
Y	6964546
Y	22213784
Y	13203152
Y	14521949
Y	7533795
Y	6824428
Y	16943009
Y	13227579
Y	8984817
Y	17086332
Y	15308137
Y	12730290
Y	16624980
Y	6885478
Y	8634195
Y	2974171
Y	7452582
Y	8091978
Y	14978228
Y	26671295
Y	19639836
Y	14810903
Y	15748849
Y	21192015
Y	12173798
Y	3019783
Y	12692148
Y	9332936
Y	18956002
Y	21193023
Y	8458577
Y	8365145
Y	2871427
Y	20692205
Y	14706043
Y	12638737
Y	26671311
Y	13706529
Y	19004472
Y	16535266
Y	15029852
Y	8202491
Y	12665911
Y	18918821
Y	13385405
Y	3042992
Y	19101143
Y	20873246
Y	13699082
Y	17179479
Y	16795356
Y	12050959
Y	8346786
Y	14226657
Y	16608148
Y	16284887
Y	10239851
Y	13017502
Y	2894451
Y	12029066
Y	15566813
Y	15620528
Y	8320540
Y	16282754
Y	21189525
Y	17388227
Y	13429246
Y	17271278
Y	12873874
Y	19441278
Y	12524526
Y	6993034
Y	15730693
Y	16724031
Y	8512179
Y	15644025
Y	16965514
Y	17287372
Y	16710032
Y	20704817
Y	16306323
Y	20081289
Y	15709378
Y	8447054
Y	15286718
Y	19248954
Y	6839849
Y	8359564
Y	7734327
Y	19392582
Y	15003418
Y	12715770
Y	15335758
Y	16449162
Y	8261880
Y	19031020
Y	10013848
Y	15938207
Y	15089379
Y	18666909
Y	15471173
Y	12877806
Y	20526845
Y	8045317
Y	3034798
Y	14813220
Y	7044951
Y	8718972
Y	21291079
Y	9287549
Y	11972276
Y	12665429
Y	15229796
Y	21616539
Y	16006434
Y	12552697
Y	15200095
Y	21079161
Y	26646335
Y	7649014
Y	7898671
Y	8326269
Y	12810882
Y	19152818
Y	19841884
Y	14901850
Y	14524142
Y	15862695
Y	12586994
Y	8812620
Y	10254044
Y	12465377
Y	7305102
Y	13523693
Y	17094965
Y	13130335
Y	19120585
Y	8049918
Y	7995148
Y	14980619
Y	2875713
Y	7352686
Y	7861497
Y	19834086
Y	16505716
Y	12072678
Y	20030158
Y	15358232
Y	14646570
Y	26669106
Y	19649222
Y	6767121
Y	26504196
Y	15920873
Y	19431584
Y	13833429
Y	20710229
Y	6779591
Y	12077271
Y	15905648
Y	8617501
Y	14661990
Y	19250319
Y	20593969
Y	16664749
Y	8287619
Y	13730964
Y	9538806
Y	12006308
Y	12775284
Y	22291832
Y	21087044
Y	14151308
Y	12743007
Y	19996124
Y	16055523
Y	19946215
Y	20484842
Y	14734559
Y	7230944
Y	8574300
Y	21004009
Y	13092796
Y	8182953
Y	14712390
Y	7980217
Y	19885404
Y	14738114
Y	2950842
Y	16017856
Y	8645349
Y	20744320
Y	14159382
Y	12943531
Y	16586738
Y	12786160
Y	8878399
Y	16005313
Y	6813438
Y	12701788
Y	19769752
Y	19710852
Y	19732521
Y	19755427
Y	13432734
Y	13325035
Y	20003408
Y	21648838
Y	20503376
Y	5705819
Y	5236092
Y	9659182
Y	19754662
Y	13289997
Y	7241081
Y	7167479
Y	20986217
Y	20860092
Y	6872663
Y	7070078
Y	13975695
Y	13887364
Y	21659436
Y	9642558
Y	13004225
Y	15566923
Y	8775722
Y	20352195
Y	15231630
Y	7320437
Y	14630344
Y	9038316
Y	13398610
Y	12208527
Y	19144429
Y	11681328
Y	10181463
Y	20622466
