Y	12846976
Y	12856797
Y	13287279
Y	13479566
Y	14639847
Y	14639945
Y	14829842
Y	15310269
Y	15310275
Y	19602326
Y	19708439
Y	19735754
Y	10195061
Y	26454012
Y	26508649
Y	26515204
Y	10198496
Y	26634709
Y	26638279
Y	26638350
Y	10198523
Y	26638756
Y	10198877
Y	26642320
Y	26642325
Y	26642838
Y	26643334
Y	26645622
Y	10205875
Y	26652721
Y	26652858
Y	26653955
Y	10106425
Y	26658043
Y	26658050
Y	10210304
Y	26670460
Y	26670608
Y	26670967
Y	26671347
Y	26671412
Y	2841514
Y	2843760
Y	2953745
Y	2961338
Y	10231209
Y	56747774
Y	10244486
Y	56734805
Y	56734789
Y	56733902
Y	56733482
Y	56728019
Y	56706620
Y	10622985
Y	56699529
Y	10624891
Y	56827237
Y	56827755
Y	56828585
Y	10627340
Y	56830690
Y	56831220
Y	56831280
Y	56831329
Y	56831707
Y	56831940
Y	56832286
Y	56832357
Y	56832454
Y	56832479
Y	56832615
Y	56832657
Y	56832960
Y	56833043
Y	56833057
Y	56833090
Y	56833363
Y	56833468
Y	56834051
Y	56834121
Y	56834249
Y	56834341
Y	56834801
Y	56834817
Y	56834878
Y	56834922
Y	56835673
Y	56835706
Y	56835707
Y	56835731
Y	56835807
Y	56835865
Y	56835980
Y	56836042
Y	56836177
Y	56836729
Y	56836787
Y	56836873
Y	56836941
Y	56837185
Y	56837190
Y	56837321
Y	56837404
Y	56837615
Y	56837627
Y	56838016
Y	56838500
Y	56838558
Y	56838569
Y	56838578
Y	56838900
Y	56839046
Y	56839068
Y	56839104
Y	56839339
Y	56839401
Y	56839484
Y	56839678
Y	56840097
Y	10137988
Y	56841605
Y	56842213
Y	56842214
Y	56842427
Y	56842664
Y	56843088
Y	56843128
Y	56843131
Y	56843587
Y	56843675
Y	56843703
Y	56845091
Y	56845143
Y	56845456
Y	56845472
Y	56846064
Y	56846280
Y	56846620
Y	56846629
Y	56847788
Y	56847795
Y	56847802
Y	56848011
Y	56848222
Y	56848712
Y	56848892
Y	56849057
Y	56850289
Y	56850921
Y	56850932
Y	56850945
Y	56850983
Y	56855473
Y	56872883
Y	7063549
Y	7064122
Y	7070823
Y	7080746
Y	10631691
Y	10632431
Y	11039208
Y	10145278
Y	11155237
Y	11157080
Y	11291452
Y	11291802
Y	10148588
Y	11291944
Y	11293396
Y	11293566
Y	11293595
Y	11293745
Y	11293816
Y	11293966
Y	11294021
Y	11294139
Y	11294180
Y	10174039
Y	11294367
Y	11294462
Y	10174052
Y	11294966
Y	11295017
Y	11295109
Y	11295179
Y	10080430
Y	11295632
Y	11295743
Y	11295814
Y	11295961
Y	11296888
Y	10180295
Y	11297606
Y	11298309
Y	11298850
Y	11298878
Y	11298912
Y	10181684
Y	11299225
Y	10181743
Y	10181771
Y	10181790
Y	10181806
Y	10181918
Y	11301599
Y	11302009
Y	10182315
Y	5338449
Y	11153926
Y	11473775
Y	18990815
Y	26317106
Y	2854773
Y	10198894
Y	11158142
Y	11168895
Y	11473769
Y	18990638
Y	20579692
Y	17384783
Y	12856602
Y	19719687
Y	2871755
Y	12152397
Y	13281164
Y	11866783
Y	3331235
Y	4691060
Y	5921391
Y	20016683
Y	4572513
Y	15062861
Y	19091557
Y	7552703
Y	11286282
Y	11289855
Y	12907492
Y	12843053
Y	12842354
Y	7063919
Y	3579563
Y	12786160
Y	12915617
Y	13479657
Y	13357844
Y	12914512
Y	13355944
Y	2977967
Y	20781011
Y	12786246
Y	7063921
Y	7325887
Y	2787139
Y	14840940
Y	19741497
Y	19731995
Y	12857709
Y	5100707
Y	20759882
Y	2961633
Y	7064065
Y	13302829
Y	12791484
Y	7064105
Y	19739554
Y	19735435
Y	13470103
Y	12915726
Y	6868402
Y	12739620
Y	13355068
Y	12757250
Y	7064130
Y	12726767
Y	11281689
Y	11260982
Y	10969341
Y	12088140
Y	16845328
Y	3653721
Y	12406807
Y	12146093
Y	11277566
Y	11284209
Y	13437170
Y	15044542
Y	15802078
Y	17195062
Y	7928667
Y	19590151
Y	20592684
Y	13581420
Y	19512182
Y	11767235
Y	21570923
Y	8479447
Y	8799138
Y	8917836
Y	15604371
Y	15217548
Y	17005571
Y	19578874
Y	19573570
Y	19807729
Y	7509119
Y	15832550
Y	16472403
Y	8334315
Y	12228249
Y	15606073
Y	14737980
Y	6528285
Y	15085916
Y	14722960
Y	20420315
Y	19650017
Y	12713788
Y	16846706
Y	16441195
Y	7976449
Y	12991097
Y	12531479
Y	14348012
Y	21191139
Y	13028757
Y	18900712
Y	19946164
Y	15732901
Y	19479208
Y	20714792
Y	15677443
Y	20811907
Y	19285671
Y	6933145
Y	2837813
Y	12786637
Y	8505931
Y	9805308
Y	7037463
Y	13542548
Y	15618874
Y	20540708
Y	13053557
Y	14305824
Y	12449961
Y	20157113
Y	17180667
Y	16275012
Y	9969489
Y	16126490
Y	19567605
Y	19567170
Y	19559533
Y	19546248
Y	4848884
Y	12425324
Y	14289459
Y	5653607
Y	10100478
Y	8299646
Y	16068566
Y	19987707
Y	12015585
Y	13221267
Y	15315830
Y	15334888
Y	15193021
Y	5758031
Y	8937484
Y	8710099
Y	2935676
Y	2947384
Y	21847009
Y	21846615
Y	21837909
Y	21833752
Y	14674502
Y	14580613
Y	20366982
Y	19615517
Y	7822430
Y	19702405
Y	13962956
Y	19197041
Y	7100016
Y	16673857
Y	17389431
Y	12970767
Y	8769750
Y	8032421
Y	20366935
Y	18653339
Y	12567428
Y	13857305
Y	7075581
Y	14676785
Y	7446340
Y	12794953
Y	7703081
Y	14345477
Y	9323616
Y	22351775
Y	19277987
Y	20449354
Y	14676503
Y	21320942
Y	8339101
Y	4698743
Y	26349403
Y	21104024
Y	8807426
Y	12492785
Y	2942588
Y	7660876
Y	20513928
Y	21237985
Y	7083982
Y	20934526
Y	7743375
Y	13880357
Y	14348421
Y	19067766
Y	12808965
Y	20435220
Y	21450311
Y	21227584
Y	16948862
Y	17438528
Y	7084020
Y	16759336
Y	26614441
Y	21393629
Y	15425763
Y	13326897
Y	20982915
Y	13704260
Y	13704262
Y	2811059
Y	2881004
Y	4922986
Y	14276935
Y	13672533
Y	14722975
Y	7083995
Y	18670123
Y	6981770
Y	13384720
Y	17417291
Y	16640015
Y	12145599
Y	20766813
Y	12436283
Y	12124738
Y	18670148
Y	21103999
Y	21104001
Y	15457371
Y	20994979
Y	14205399
Y	7093345
Y	6875364
Y	9981645
Y	15760299
Y	12872781
Y	13704277
Y	20126729
Y	15653350
Y	7816911
Y	13442875
Y	7674997
Y	21619922
Y	12529262
Y	20184098
Y	8858992
Y	8040909
Y	12295513
Y	14707591
Y	17438860
Y	17133051
Y	14811455
Y	13094562
Y	16670386
Y	6802557
Y	14277992
Y	7015815
Y	12403470
Y	8913047
Y	14792892
Y	19849692
Y	14676547
Y	14676551
Y	4223321
Y	20612722
Y	13143580
Y	8038980
Y	11882875
Y	17220880
Y	9926800
Y	14825552
Y	16781658
Y	19607151
Y	12846293
Y	13238735
Y	13190993
Y	13191000
Y	13150839
Y	7357807
Y	13854622
Y	13869062
Y	12702610
Y	12702611
Y	7343735
Y	13150863
Y	14655637
Y	13710472
Y	12702621
Y	13672532
Y	19221415
Y	18670176
Y	8157010
Y	21619884
Y	19086149
Y	21631368
Y	21630037
Y	8044344
Y	7758669
Y	6872469
Y	18970114
Y	13567775
Y	14638932
Y	12098601
Y	14536098
Y	19577120
Y	2999247
Y	20406639
Y	14962790
Y	12676415
Y	16434284
Y	8845981
Y	14936504
Y	8438221
Y	15476458
Y	14673998
Y	8890591
Y	14101220
Y	16965529
Y	16659975
Y	19816697
Y	13489572
Y	20660195
Y	15497953
Y	6943434
Y	13766115
Y	2942587
Y	20609818
Y	26609637
Y	13473678
Y	9183742
Y	13684388
Y	15130265
Y	8165157
Y	21236801
Y	13238734
Y	6477107
Y	19759789
Y	20553928
Y	6557497
Y	6557498
Y	7328837
Y	8171678
Y	8633316
Y	8032584
Y	15097812
Y	7702637
Y	6860051
Y	15987461
Y	12833265
Y	9981692
Y	19074009
Y	14697457
Y	15959885
Y	19929488
Y	13292952
Y	7051573
Y	14563969
Y	7690754
Y	16551605
Y	16828986
Y	8422424
Y	12903485
Y	19720838
Y	8890588
Y	15538193
Y	21370106
Y	8443754
Y	14926436
Y	19931070
Y	13452745
Y	16630722
Y	15769832
Y	13632762
Y	7093430
Y	12937584
Y	9166116
Y	8218774
Y	4864917
Y	14078884
Y	11882734
Y	16525536
Y	12267881
Y	21210058
Y	18650962
Y	2977808
Y	6943990
Y	18919293
Y	2854372
Y	21201589
Y	16735930
Y	10130748
Y	21120803
Y	12930417
Y	7281883
Y	20765137
Y	8124020
Y	3405749
Y	6928024
Y	6152151
Y	18883356
Y	20687702
Y	14771195
Y	14460035
Y	21580590
Y	19529218
Y	26564345
Y	13480933
Y	16594156
Y	7640645
Y	12364168
Y	18988841
Y	14536236
Y	14676659
Y	6860053
Y	14792969
Y	12651309
Y	15927073
Y	15927075
Y	7328891
Y	13480908
Y	7389395
Y	15693753
Y	7926106
Y	8564054
Y	18653853
Y	19165281
Y	20869491
Y	4516418
Y	13014286
Y	8480891
Y	14705146
Y	14705150
Y	14431582
Y	13589979
Y	14327350
Y	16925187
Y	21861377
Y	14407149
Y	9981511
Y	19309072
Y	19857882
Y	19857883
Y	15097910
Y	16077893
Y	21409760
Y	15130939
Y	13094748
Y	14407177
Y	13154636
Y	14292727
Y	12983848
Y	12805989
Y	8156839
Y	9150371
Y	20863232
Y	16586738
Y	18988951
Y	21597294
Y	9014456
Y	13454508
Y	12931868
Y	14159271
Y	17118618
Y	16035305
Y	12122875
Y	14951572
Y	2881005
Y	17248762
Y	15664048
Y	5424612
Y	20757954
Y	9981596
Y	18976192
Y	16842268
Y	14786548
Y	15459593
Y	12705380
Y	20660343
Y	16496216
Y	19165286
Y	21177551
Y	8524309
Y	13704232
Y	13704233
Y	7249339
Y	13688446
Y	15656561
Y	13358177
Y	14194884
Y	13044475
Y	11932499
Y	8807369
Y	8447214
Y	20584803
Y	20585924
Y	20586620
Y	20588288
Y	20589065
Y	20589695
Y	20589825
Y	20589977
Y	20590734
Y	20592785
Y	2957804
Y	12910554
Y	19716876
Y	19716822
Y	19716939
Y	19602614
Y	19602545
Y	20583107
Y	12918855
Y	12918966
Y	13357860
Y	19705832
Y	20579854
Y	20579913
Y	20591193
Y	20577415
Y	15954276
Y	7967806
Y	8121278
Y	8417555
Y	17406464
Y	4506173
Y	4597632
Y	16055599
Y	18642949
Y	20907637
Y	13702607
Y	20588697
Y	9626103
Y	13697446
Y	14091100
Y	16466596
Y	17124567
Y	17237735
Y	19484172
Y	20052335
Y	20959822
Y	14601438
Y	14794803
Y	14928713
Y	12039140
Y	12078578
Y	12928045
Y	15144138
Y	15183078
Y	20756691
Y	21422231
Y	21418457
Y	13467335
Y	20510145
Y	19456697
Y	18921534
Y	14139477
Y	14141814
Y	14262546
Y	13303235
Y	21472476
Y	11939602
Y	17167885
Y	7700527
Y	8928037
Y	8907137
Y	7097174
Y	9270643
Y	10004091
Y	13405971
Y	14203273
Y	14265318
Y	14587454
Y	14601407
Y	14724199
Y	14727619
Y	15396457
Y	16647789
Y	16802561
Y	18675667
Y	19063884
Y	19147490
Y	19679403
Y	19938201
Y	6809578
Y	7075481
Y	21311315
Y	7774782
Y	8178690
Y	8550886
Y	8690928
Y	22220502
Y	8977339
Y	14941891
Y	16535162
Y	16730961
Y	17060073
Y	17067583
Y	10016360
Y	11825275
Y	11871632
Y	11910628
Y	12018039
Y	12225000
Y	13478462
Y	13767137
Y	14304036
Y	14581377
Y	15174113
Y	15916781
Y	16050954
Y	16635613
Y	16674294
Y	16776320
Y	16852383
Y	16926422
Y	17054981
Y	17067455
Y	11880526
Y	7038033
Y	20962481
Y	7424679
Y	16448125
Y	8240681
Y	8485666
Y	8665694
Y	8860933
Y	22329522
Y	8556048
Y	21282085
Y	26542737
Y	17331761
Y	22376186
Y	8153299
Y	7000077
Y	8247856
Y	9030243
Y	22260459
Y	9005507
Y	14466192
Y	8941349
Y	9601209
Y	12918840
Y	12779598
Y	12786229
Y	12790481
Y	12907702
Y	12919473
Y	12919504
Y	12735858
Y	12738407
Y	12776849
Y	12757146
Y	12812934
Y	12833779
Y	12792926
Y	19764226
Y	19774252
Y	12913686
Y	19704538
Y	19704605
Y	19768401
Y	19768373
Y	19734330
Y	19734375
Y	19731867
Y	19707378
Y	19711000
Y	19716186
Y	19716923
Y	19703935
Y	19704954
Y	19705901
Y	19706786
Y	19706840
Y	19726988
Y	19727881
Y	19732561
Y	19728291
Y	19730686
Y	19744031
Y	19744223
Y	19738963
Y	19762443
Y	19776272
Y	19742137
Y	12917580
Y	19776558
Y	13479321
Y	13475629
Y	13464323
Y	13463900
Y	13463910
Y	12902350
Y	13414815
Y	13414871
Y	13325684
Y	13324436
Y	13325453
Y	13325183
Y	19732172
Y	19732286
Y	12902638
Y	19771049
Y	12904625
Y	26552871
Y	4911538
Y	2800415
Y	3576797
Y	16727495
Y	7678685
Y	7659917
Y	7659916
Y	2854465
Y	21826761
Y	6214889
Y	22248423
Y	6977616
Y	12871052
Y	13614604
Y	9001567
Y	14692972
Y	26429191
Y	19080505
Y	18997169
Y	14228036
Y	5819675
Y	8004162
Y	17260928
Y	2793653
Y	5450016
Y	2960155
Y	2960384
Y	22364434
Y	22325559
Y	2863846
Y	26338937
Y	13925461
Y	3677126
Y	5969938
Y	26363991
Y	4381437
Y	5948520
Y	5390330
Y	4478894
Y	6070115
Y	3568677
Y	3579259
Y	3588671
Y	3616719
Y	3629056
Y	3663363
Y	4425139
Y	4364583
Y	19723016
Y	6005902
Y	5981382
Y	6021228
Y	19743157
Y	3082774
Y	3234077
Y	3235243
Y	3141067
Y	2789135
Y	3342878
Y	3278728
Y	3246215
Y	3289726
Y	3310399
Y	3311713
Y	3056881
Y	9852575
Y	3496146
Y	3501906
Y	3502794
Y	3514018
Y	3442586
Y	3467452
Y	3474773
Y	3474881
Y	23577173
Y	22745339
Y	5716933
Y	5740361
Y	5615618
Y	5636065
Y	5599488
Y	5673117
Y	4098351
Y	4122856
Y	4132920
Y	4149446
Y	4159233
Y	4175534
Y	5342684
Y	6214569
Y	4659830
Y	4651210
Y	4705434
Y	6635623
Y	6667872
Y	6573935
Y	6597319
Y	6609351
Y	3785362
Y	3799735
Y	3708793
Y	3719581
Y	6502419
Y	5161224
Y	5272697
Y	5302516
Y	5189540
Y	5223994
Y	5235140
Y	5101742
Y	5018574
Y	5032826
Y	4993922
Y	5879640
Y	5827617
Y	5827979
Y	5855022
Y	19747956
Y	19756053
Y	9826753
Y	4327870
Y	5900000
Y	5887509
Y	3350582
Y	3328969
Y	5101699
Y	5140322
Y	5149015
Y	5170145
Y	5171787
Y	5223976
Y	5460423
Y	5407506
Y	5439452
Y	5451016
Y	4623330
Y	3865487
Y	3865499
Y	3750644
Y	5527968
Y	5539876
Y	5551184
Y	5563682
Y	5581624
Y	5581626
Y	6712933
Y	6730451
Y	6743457
Y	9669842
Y	21690398
Y	21694172
Y	21596300
Y	4981614
Y	15306509
Y	15246530
Y	15249174
Y	15334708
Y	21567660
Y	9638844
Y	19741083
Y	21861778
Y	20084159
Y	20106601
Y	12348680
Y	15198265
Y	12312201
Y	12312373
Y	5627731
Y	5908213
Y	5800518
Y	5749897
Y	3060996
Y	3061036
Y	3296567
Y	5378659
Y	13749055
Y	12763302
Y	16891249
Y	20782715
Y	12025185
Y	14503533
Y	21320635
Y	14832173
Y	13806712
Y	13289996
Y	14835940
Y	19592211
Y	14239643
Y	13555328
Y	10167038
Y	11921995
Y	2834997
Y	15686110
Y	4614492
Y	4958982
Y	5342376
Y	15268389
Y	14872175
Y	14870074
Y	6252986
Y	9574110
Y	26392915
Y	6105581
Y	4583085
Y	20280329
Y	11197432
Y	11145910
Y	11853472
Y	6060072
Y	6037960
Y	5674153
Y	7219238
Y	7118940
Y	7189278
Y	7189754
Y	7205382
Y	7207516
Y	4731053
Y	4740759
Y	7256131
Y	7269591
Y	7281641
Y	7283846
Y	7289695
Y	7290904
Y	7294929
Y	7109074
Y	4900594
Y	4788307
Y	4833497
Y	4791130
Y	4881543
Y	7167132
Y	7273495
Y	7294695
Y	11208765
Y	7199624
Y	7177813
Y	7127911
Y	7127906
Y	7108693
Y	7275659
Y	7266079
Y	7267971
Y	7232321
Y	7377198
Y	19738002
Y	19776646
Y	12918738
Y	12365936
Y	9223172
Y	8611204
Y	19604227
Y	12686343
Y	19706977
Y	5793381
Y	20766181
Y	13493019
Y	15241264
Y	13297932
Y	22259715
Y	20428139
Y	15873961
Y	14722953
Y	20951878
Y	14496050
Y	9907236
Y	19589563
Y	3603169
Y	21707110
Y	12387195
Y	19203886
Y	4395617
Y	14548879
Y	13905605
Y	9961556
Y	14073201
Y	21639878
Y	2842268
Y	17455838
Y	12080610
Y	6583888
Y	9953641
Y	12810648
Y	5856247
Y	17024942
Y	12362246
Y	13150119
Y	16035041
Y	13308675
Y	8832339
Y	4663432
Y	16781920
Y	8280828
Y	19480410
Y	20986437
Y	4723901
Y	20760243
Y	2978360
Y	13860314
Y	14604938
Y	8372684
Y	5066030
Y	12657855
Y	6483738
Y	6868771
Y	7889406
Y	4822968
Y	13462222
Y	21433757
Y	16521204
Y	16692110
Y	12542680
Y	13612410
Y	21130896
Y	6165585
Y	13421965
Y	15965136
Y	20546770
Y	19951324
Y	19459305
Y	16692034
Y	13130163
Y	2795644
Y	22376062
Y	13197729
Y	5358281
Y	15277499
Y	12237530
Y	8110684
Y	19466414
Y	8746097
Y	9260791
Y	12165822
Y	18985450
Y	15825485
Y	9022547
Y	17038134
Y	2866813
Y	12760046
Y	21243773
Y	26420924
Y	12818216
Y	4531102
Y	14824201
Y	12773434
Y	5558595
Y	15832220
Y	12856524
Y	20756109
Y	21707222
Y	15458719
Y	16588270
Y	15551598
Y	9610745
Y	16691995
Y	7064158
Y	8622665
Y	7848221
Y	7086429
Y	3546908
Y	3788869
Y	11834327
Y	5091528
Y	7786482
Y	19408022
Y	7836243
Y	14138779
Y	17301455
Y	7803494
Y	5468022
Y	13644038
Y	13260250
Y	6013565
Y	2793265
Y	4260169
Y	11500984
Y	3889937
Y	15502486
Y	15120025
Y	15438781
Y	21225810
Y	16942009
Y	15804744
Y	22220057
Y	12528784
Y	16488982
Y	19240410
Y	5498799
Y	14880352
Y	7070624
Y	19102120
Y	12805640
Y	19555322
Y	8765504
Y	8811802
Y	6913357
Y	14842230
Y	19932605
Y	21033350
Y	19966098
Y	16984483
Y	19448060
Y	16459146
Y	14747702
Y	7423493
Y	19568371
Y	19561112
Y	8492777
Y	19568761
Y	7715439
Y	19560212
Y	19560382
Y	20351840
Y	19448415
Y	20973010
Y	19966090
Y	19571279
Y	19571276
Y	19571345
Y	19571568
Y	19570453
Y	12678234
Y	8734477
Y	8700790
Y	5254516
Y	4972441
Y	6136527
Y	19808835
Y	4141434
Y	13660223
Y	19564502
Y	12240823
Y	6802420
Y	6622951
Y	6261328
Y	5298321
Y	3258479
Y	9290146
Y	9290166
Y	9129397
Y	13592722
Y	19910454
Y	6793796
Y	20284689
Y	8817042
Y	12077161
Y	18938873
Y	14071532
Y	21813202
Y	25244389
Y	19205257
Y	3994649
Y	14892214
Y	13070264
Y	3969358
Y	19373200
Y	15804517
Y	20067795
Y	6002508
Y	19247820
Y	8674733
Y	26656400
Y	6824952
Y	13110850
Y	17305514
Y	14130436
Y	16554943
Y	9579784
Y	6101466
Y	11088709
Y	7299696
Y	21587271
Y	11862023
Y	21109011
Y	7341575
Y	19428214
Y	7411945
Y	22301842
Y	12952825
Y	8080660
Y	19821941
Y	14237030
Y	15577365
Y	4817008
Y	14219678
Y	11779884
Y	7496241
Y	13823644
Y	15349598
Y	6986724
Y	19828371
Y	19299316
Y	12110586
Y	15068409
Y	20831894
Y	8636886
Y	19379628
Y	15264934
Y	19790502
Y	17204108
Y	12127297
Y	13928001
Y	19021757
Y	12816629
Y	13395806
Y	13838870
Y	15413257
Y	17164997
Y	8826875
Y	8599012
Y	20581711
Y	13630250
Y	17209005
Y	18948268
Y	17147689
Y	16484967
Y	19493079
Y	7734603
Y	7868703
Y	15561051
Y	7779316
Y	26671489
Y	6132423
Y	19060982
Y	21126838
Y	15023274
Y	15447772
Y	13536535
Y	2859817
Y	15381750
Y	12779053
Y	12419551
Y	7819094
Y	8754166
Y	26580916
Y	8045650
Y	10172983
Y	14188005
Y	16781168
Y	14312572
Y	13110485
Y	15020700
Y	6950250
Y	9355431
Y	3406882
Y	17258643
Y	15154301
Y	7373525
Y	12622263
Y	12622284
Y	12216659
Y	13556190
Y	20833513
Y	8722711
Y	7760443
Y	16933672
Y	21269655
Y	2995624
Y	13209957
Y	7372929
Y	12580293
Y	8103464
Y	19315024
Y	19406046
Y	14514737
Y	13791851
Y	7372915
Y	14087171
Y	15352317
Y	12752257
Y	14423154
Y	20563493
Y	7715169
Y	26492669
Y	16145688
Y	7373406
Y	21217368
Y	8266663
Y	14090387
Y	7127482
Y	15437010
Y	9687153
Y	12906671
Y	12906548
Y	15769350
Y	20752492
Y	16607685
Y	14189425
Y	19681204
Y	8094990
Y	13642433
Y	17032495
Y	19617112
Y	7073177
Y	7944404
Y	8228713
Y	8606148
Y	13480153
Y	13479565
Y	13479567
Y	13403932
Y	13325272
Y	13324564
Y	12905594
Y	12908667
Y	12909193
Y	12910796
Y	12911292
Y	12911452
Y	12913594
Y	20576889
Y	20575915
Y	20579842
Y	20579932
Y	20582909
Y	20583053
Y	20583059
Y	20583165
Y	11289845
Y	13917746
Y	12035446
